fdc_id,description,data_type,Energy,"Carbohydrate, by difference",Total lipid (fat),Protein,"Fiber, total dietary"
173491,"babyfood, dinner, macaroni and tomato and beef, junior",SR Legacy,59.0,9.4,1.1,2.5,1.1
173490,"babyfood, dinner, macaroni and tomato and beef, strained",SR Legacy,61.0,9.45,1.47,2.36,1.2
168125,"babyfood, dinner, macaroni, beef and tomato sauce, toddler",SR Legacy,82.0,11.5,1.9,4.34,1.1
172281,"babyfood, dinner, mixed vegetable, junior",SR Legacy,142.0,7.88,0.11,1.01,1.0
173514,"babyfood, dinner, mixed vegetable, strained",SR Legacy,41.0,9.5,0.1,1.2,
172266,"babyfood, dinner, pasta with vegetables",SR Legacy,60.0,8.4,2.1,1.7,1.5
173492,"babyfood, dinner, spaghetti and tomato and meat, junior",SR Legacy,285.0,11.4,1.37,2.57,1.1
173493,"babyfood, dinner, spaghetti and tomato and meat, toddler",SR Legacy,75.0,10.8,1.0,5.3,
173521,"babyfood, dinner, sweet potatoes and chicken, strained",SR Legacy,310.0,11.0,2.17,2.51,1.3
173500,"babyfood, dinner, turkey and rice, junior",SR Legacy,56.0,9.57,0.92,2.37,1.0
172269,"babyfood, dinner, turkey and rice, strained",SR Legacy,52.0,7.94,1.24,2.27,0.9
172286,"babyfood, dinner, turkey, rice, and vegetables, toddler",SR Legacy,60.0,7.5,1.6,3.8,0.8
173495,"babyfood, dinner, vegetables and beef, junior",SR Legacy,321.0,8.84,3.6,2.21,1.3
173494,"babyfood, dinner, vegetables and beef, strained",SR Legacy,321.0,8.84,3.6,2.21,1.3
173513,"babyfood, dinner, vegetables and chicken, junior",SR Legacy,53.0,8.66,1.12,2.04,1.1
173488,"babyfood, dinner, vegetables and dumplings and beef, junior",SR Legacy,48.0,8.0,0.8,2.1,
172256,"babyfood, dinner, vegetables and dumplings and beef, strained",SR Legacy,48.0,7.7,0.9,2.0,
172262,"babyfood, dinner, vegetables and lamb, junior",SR Legacy,51.0,7.1,1.7,2.1,1.1
172268,"babyfood, dinner, vegetables and noodles and turkey, junior",SR Legacy,52.0,7.6,1.5,1.8,1.1
172267,"babyfood, dinner, vegetables and noodles and turkey, strained",SR Legacy,44.0,6.8,1.2,1.2,1.1
173502,"babyfood, dinner, vegetables and turkey, junior",SR Legacy,53.0,7.55,1.74,1.72,0.9
173501,"babyfood, dinner, vegetables and turkey, strained",SR Legacy,48.0,7.62,0.9,2.32,1.5
173498,"babyfood, dinner, vegetables chicken, strained",SR Legacy,59.0,8.42,1.73,2.47,2.1
172265,"babyfood, dinner, vegetables, noodles and chicken, junior",SR Legacy,64.0,9.1,2.2,1.7,1.1
173499,"babyfood, dinner, vegetables, noodles and chicken, strained",SR Legacy,63.0,7.9,2.5,2.0,1.1
172252,"babyfood, finger snacks, gerber, graduates, puffs, apple and cinnamon",SR Legacy,1440.0,85.8,2.3,6.19,3.8
171388,"babyfood, fortified cereal bar, fruit filling",SR Legacy,1440.0,68.6,5.3,5.43,1.7
170952,"babyfood, fruit and vegetable, apple and sweet potato",SR Legacy,269.0,15.3,0.22,0.3,1.4
171341,"babyfood, fruit dessert, mango with tapioca",SR Legacy,293.0,19.0,0.2,0.3,1.1
168140,"babyfood, fruit supreme dessert",SR Legacy,303.0,17.2,0.2,0.5,2.0
170958,"babyfood, fruit, apple and blueberry, junior",SR Legacy,62.0,16.6,0.2,0.2,1.8
170957,"babyfood, fruit, apple and blueberry, strained",SR Legacy,61.0,16.3,0.2,0.2,1.8
171346,"babyfood, fruit, apple and raspberry, junior",SR Legacy,58.0,15.4,0.2,0.2,2.1
171345,"babyfood, fruit, apple and raspberry, strained",SR Legacy,58.0,15.6,0.2,0.2,2.1
170948,"babyfood, fruit, applesauce and apricots, junior",SR Legacy,47.0,12.4,0.2,0.2,1.8
170947,"babyfood, fruit, applesauce and apricots, strained",SR Legacy,185.0,11.6,0.2,0.2,1.8
170950,"babyfood, fruit, applesauce and cherries, junior",SR Legacy,51.0,14.1,0.0,0.0,1.1
170949,"babyfood, fruit, applesauce and cherries, strained",SR Legacy,213.0,14.1,0.0,0.0,1.1
171344,"babyfood, fruit, applesauce and pineapple, junior",SR Legacy,39.0,10.5,0.1,0.1,1.5
171343,"babyfood, fruit, applesauce and pineapple, strained",SR Legacy,37.0,10.1,0.1,0.1,1.5
170951,"babyfood, fruit, applesauce with banana, junior",SR Legacy,66.0,16.2,0.1,0.37,1.6
172278,"babyfood, fruit, applesauce, junior",SR Legacy,37.0,10.3,0.0,0.0,1.7
173512,"babyfood, fruit, applesauce, strained",SR Legacy,41.0,10.8,0.2,0.2,1.7
170942,"babyfood, fruit, apricot with tapioca, junior",SR Legacy,63.0,17.3,0.0,0.3,1.5
172279,"babyfood, fruit, apricot with tapioca, strained",SR Legacy,60.0,16.3,0.0,0.3,1.5
170998,"babyfood, fruit, banana and strawberry, junior",SR Legacy,109.0,25.8,0.37,0.71,1.4
170953,"babyfood, fruit, bananas and pineapple with tapioca, junior",SR Legacy,68.0,18.4,0.1,0.2,1.6
170954,"babyfood, fruit, bananas and pineapple with tapioca, strained",SR Legacy,65.0,17.8,0.0,0.2,1.6
170956,"babyfood, fruit, bananas with apples and pears, strained",SR Legacy,83.0,19.3,0.22,0.9,1.4
172282,"babyfood, fruit, bananas with tapioca, junior",SR Legacy,67.0,17.8,0.2,0.4,1.6
171335,"babyfood, fruit, bananas with tapioca, strained",SR Legacy,56.0,15.3,0.1,0.4,1.6
171348,"babyfood, fruit, guava and papaya with tapioca, strained",SR Legacy,63.0,17.0,0.1,0.2,
171350,"babyfood, fruit, papaya and applesauce with tapioca, strained",SR Legacy,70.0,18.9,0.1,0.2,1.4
171337,"babyfood, fruit, peaches, junior",SR Legacy,271.0,14.5,0.33,0.94,1.3
171336,"babyfood, fruit, peaches, strained",SR Legacy,65.0,14.5,0.33,0.94,1.3
171347,"babyfood, fruit, pears and pineapple, junior",SR Legacy,44.0,11.4,0.2,0.3,2.6
170955,"babyfood, fruit, pears and pineapple, strained",SR Legacy,41.0,10.9,0.1,0.3,2.6
170943,"babyfood, fruit, pears, junior",SR Legacy,44.0,11.6,0.1,0.3,2.8
171338,"babyfood, fruit, pears, strained",SR Legacy,42.0,10.8,0.2,0.3,2.8
170945,"babyfood, fruit, plums with tapioca, without ascorbic acid, junior",SR Legacy,310.0,20.5,0.0,0.1,1.2
170944,"babyfood, fruit, plums with tapioca, without ascorbic acid, strained",SR Legacy,71.0,19.7,0.0,0.1,1.2
171339,"babyfood, fruit, prunes with tapioca, without ascorbic acid, junior",SR Legacy,70.0,18.7,0.1,0.6,2.7
170946,"babyfood, fruit, prunes with tapioca, without ascorbic acid, strained",SR Legacy,69.0,18.5,0.1,0.6,2.7
169874,"babyfood, fruit, tutti frutti, junior",SR Legacy,290.0,16.0,0.4,0.4,0.4
169873,"babyfood, fruit, tutti frutti, strained",SR Legacy,66.0,15.5,0.3,0.4,0.6
173487,"babyfood, gerber, 2nd foods, apple, carrot and squash, organic",SR Legacy,266.0,14.8,0.0,1.1,1.2
172254,"babyfood, gerber, 3rd foods, apple, mango and kiwi",SR Legacy,48.0,12.9,0.0,0.47,2.0
169792,"babyfood, gerber, banana with orange medley",SR Legacy,287.0,20.4,0.0,1.06,2.1
171371,"babyfood, gerber, graduates lil biscuits vanilla wheat",SR Legacy,1700.0,72.5,9.27,7.97,5.9
168144,"babyfood, grape juice, no sugar, canned",SR Legacy,257.0,15.4,0.0,0.0,0.0
169049,"babyfood, green beans and turkey, strained",SR Legacy,215.0,5.35,1.5,4.1,1.4
172273,"babyfood, green beans, dices, toddler",SR Legacy,123.0,5.7,0.2,1.2,1.3
173478,"babyfood, juice treats, fruit medley, toddler",SR Legacy,1450.0,86.7,0.02,0.0,0.0
170959,"babyfood, juice, apple",SR Legacy,47.0,11.7,0.1,0.0,0.1
167729,"babyfood, juice, apple - cherry",SR Legacy,47.0,11.2,0.1,0.2,0.3
171381,"babyfood, juice, apple and grape",SR Legacy,46.0,11.3,0.2,0.1,0.1
171352,"babyfood, juice, apple and peach",SR Legacy,43.0,10.5,0.1,0.2,0.1
171353,"babyfood, juice, apple and prune",SR Legacy,72.0,18.1,0.1,0.2,0.1
170985,"babyfood, juice, apple, with calcium",SR Legacy,191.0,11.1,0.1,0.06,0.4
169042,"babyfood, juice, apple-sweet potato",SR Legacy,47.0,11.4,0.1,0.3,0.5
170984,"babyfood, juice, fruit punch, with calcium",SR Legacy,52.0,12.7,0.1,0.2,0.4
171357,"babyfood, juice, mixed fruit",SR Legacy,197.0,11.7,0.1,0.1,0.1
171354,"babyfood, juice, orange",SR Legacy,186.0,10.2,0.3,0.6,0.1
171355,"babyfood, juice, orange and apple",SR Legacy,43.0,10.1,0.2,0.4,
170960,"babyfood, juice, orange and apple and banana",SR Legacy,47.0,11.5,0.1,0.4,0.1
170961,"babyfood, juice, orange and apricot",SR Legacy,46.0,10.9,0.1,0.8,0.1
170962,"babyfood, juice, orange and banana",SR Legacy,50.0,11.9,0.1,0.7,
170963,"babyfood, juice, orange and pineapple",SR Legacy,48.0,11.7,0.1,0.5,0.1
169043,"babyfood, juice, orange-carrot",SR Legacy,43.0,9.9,0.1,0.5,0.4
167718,"babyfood, juice, pear",SR Legacy,43.0,11.9,0.0,0.0,0.1
171356,"babyfood, juice, prune and orange",SR Legacy,70.0,16.8,0.3,0.6,
172259,"babyfood, macaroni and cheese, toddler",SR Legacy,82.0,11.2,2.6,3.5,0.5
170989,"babyfood, mashed cheddar potatoes and broccoli, toddlers",SR Legacy,48.0,7.47,1.47,1.11,1.2
167720,"babyfood, meat, beef with vegetables, toddler",SR Legacy,288.0,8.72,2.1,3.5,1.8
172244,"babyfood, meat, beef, junior",SR Legacy,81.0,2.43,2.52,12.0,0.0
173479,"babyfood, meat, beef, strained",SR Legacy,337.0,2.43,2.52,12.0,0.0
172249,"babyfood, meat, chicken sticks, junior",SR Legacy,188.0,1.5,14.4,14.6,0.2
172248,"babyfood, meat, chicken, junior",SR Legacy,612.0,0.0,9.6,14.0,0.0
173483,"babyfood, meat, chicken, strained",SR Legacy,545.0,0.1,7.9,13.7,0.0
173480,"babyfood, meat, ham, junior",SR Legacy,97.0,3.7,3.8,11.3,0.0
172247,"babyfood, meat, ham, strained",SR Legacy,407.0,3.7,3.8,11.3,0.0
173482,"babyfood, meat, lamb, junior",SR Legacy,112.0,0.0,5.2,15.2,0.0
173481,"babyfood, meat, lamb, strained",SR Legacy,94.0,0.85,3.41,14.1,0.0
173486,"babyfood, meat, meat sticks, junior",SR Legacy,184.0,1.1,14.6,13.4,0.2
172246,"babyfood, meat, pork, strained",SR Legacy,124.0,0.0,7.1,14.0,0.0
173484,"babyfood, meat, turkey sticks, junior",SR Legacy,188.0,1.4,14.2,13.7,0.2
172251,"babyfood, meat, turkey, junior",SR Legacy,463.0,1.4,6.2,11.5,0.0
172250,"babyfood, meat, turkey, strained",SR Legacy,111.0,1.4,6.2,11.5,0.0
172245,"babyfood, meat, veal, strained",SR Legacy,337.0,1.51,2.45,13.1,0.0
168091,"babyfood, mixed fruit juice with low fat yogurt",SR Legacy,310.0,14.7,0.8,2.4,0.4
167726,"babyfood, mixed fruit yogurt, strained",SR Legacy,315.0,16.2,0.8,0.8,0.4
171000,"babyfood, multigrain whole grain cereal, dry fortified",SR Legacy,1700.0,80.1,6.67,6.67,6.7
171367,"babyfood, oatmeal cereal with fruit, dry, instant, toddler fortified",SR Legacy,402.0,74.1,7.05,10.5,7.8
171349,"babyfood, peaches, dices, toddler",SR Legacy,51.0,11.8,0.2,0.5,0.8
171342,"babyfood, pears, dices, toddler",SR Legacy,238.0,13.6,0.1,0.3,1.2
169865,"babyfood, peas and brown rice",SR Legacy,64.0,11.5,0.5,3.4,2.5
170940,"babyfood, peas, dices, toddler",SR Legacy,64.0,10.3,0.8,3.9,3.9
172285,"babyfood, plums, bananas and rice, strained",SR Legacy,238.0,12.7,0.3,1.1,1.3
173508,"babyfood, potatoes, toddler",SR Legacy,52.0,11.7,0.1,1.0,0.9
171370,"babyfood, pretzels",SR Legacy,397.0,82.2,2.0,10.8,2.3
171340,"babyfood, prunes, without vitamin c, strained",SR Legacy,418.0,23.5,0.2,1.0,2.7
172257,"babyfood, ravioli, cheese filled, with tomato sauce",SR Legacy,99.0,16.3,2.2,3.6,0.1
167728,"babyfood, rice and apples, dry",SR Legacy,396.0,86.9,2.4,6.7,3.0
168975,"babyfood, rice cereal, dry, earths best organic whole grain, fortified only with iron",SR Legacy,386.0,78.1,4.9,7.5,0.5
173485,"babyfood, snack, gerber graduate fruit  strips, real fruit bars",SR Legacy,330.0,76.6,2.24,0.82,2.0
171398,"babyfood, snack, gerber, graduates, lil crunchies, baked whole grain corn snack",SR Legacy,2110.0,61.6,28.6,0.0,0.0
173520,"babyfood, snack, gerber, graduates, yogurt melts",SR Legacy,380.0,71.8,4.0,14.3,2.3
172255,"babyfood, tropical fruit medley",SR Legacy,194.0,12.2,0.14,0.31,1.3
169864,"babyfood, vegetable and brown rice, strained",SR Legacy,289.0,12.1,1.5,1.9,1.1
173510,"babyfood, vegetable, butternut squash and corn",SR Legacy,211.0,9.26,0.6,2.0,2.0
173504,"babyfood, vegetable, green beans and potatoes",SR Legacy,62.0,9.0,1.9,2.2,1.4
173505,"babyfood, vegetables, beets, strained",SR Legacy,34.0,7.7,0.1,1.3,1.9
173507,"babyfood, vegetables, carrots, junior",SR Legacy,32.0,7.2,0.2,0.8,1.7
173506,"babyfood, vegetables, carrots, strained",SR Legacy,109.0,6.0,0.1,0.8,1.7
171334,"babyfood, vegetables, corn, creamed, junior",SR Legacy,65.0,16.2,0.4,1.4,2.1
172280,"babyfood, vegetables, corn, creamed, strained",SR Legacy,57.0,14.1,0.4,1.4,2.1
172284,"babyfood, vegetables, garden vegetable, strained",SR Legacy,132.0,6.8,0.2,2.3,1.5
172272,"babyfood, vegetables, green beans, junior",SR Legacy,24.0,5.8,0.1,1.2,1.9
172271,"babyfood, vegetables, green beans, strained",SR Legacy,112.0,6.29,0.17,1.2,2.2
172283,"babyfood, vegetables, mix vegetables junior",SR Legacy,36.0,8.2,0.4,1.4,1.5
173515,"babyfood, vegetables, mix vegetables strained",SR Legacy,36.0,8.25,0.5,1.0,1.5
170939,"babyfood, vegetables, peas, strained",SR Legacy,211.0,8.36,0.43,3.27,2.0
170941,"babyfood, vegetables, spinach, creamed, strained",SR Legacy,37.0,5.7,1.3,2.5,1.8
172275,"babyfood, vegetables, squash, junior",SR Legacy,24.0,5.73,0.2,0.81,0.9
172274,"babyfood, vegetables, squash, strained",SR Legacy,117.0,5.73,0.2,0.81,0.9
172276,"babyfood, vegetables, sweet potatoes strained",SR Legacy,57.0,13.2,0.1,1.1,1.5
172277,"babyfood, vegetables, sweet potatoes, junior",SR Legacy,60.0,14.0,0.1,1.1,1.5
172253,"babyfood, water, bottled, gerber, without added fluoride",SR Legacy,0.0,0.0,0.0,0.0,0.0
170987,"babyfood, yogurt, whole milk, with fruit, multigrain cereal and added dha fortified",SR Legacy,98.0,13.2,3.53,3.4,0.3
170990,"babyfood, yogurt, whole milk, with fruit, multigrain cereal and added iron fortified",SR Legacy,92.0,13.0,3.08,3.05,0.6
174602,bacon and beef sticks,SR Legacy,2160.0,0.8,44.2,29.1,0.0
169893,"bacon bits, meatless",SR Legacy,476.0,28.6,25.9,32.0,10.2
172439,"bacon, meatless",SR Legacy,309.0,5.31,29.5,11.7,2.6
168382,"bacon, pre-sliced, reduced/low sodium, unprepared",SR Legacy,407.0,0.83,39.3,12.5,0.0
171640,"bacon, turkey, low sodium",SR Legacy,1060.0,4.8,20.0,13.3,0.0
171639,"bacon, turkey, microwaved",SR Legacy,1540.0,4.24,25.9,29.5,0.0
174592,"bacon, turkey, unprepared",SR Legacy,944.0,1.89,16.9,15.9,
172664,"bagels, cinnamon-raisin",SR Legacy,274.0,55.2,1.7,9.8,2.3
172665,"bagels, cinnamon-raisin, toasted",SR Legacy,294.0,59.3,1.8,10.6,2.5
174901,"bagels, egg",SR Legacy,278.0,53.0,2.1,10.6,2.3
171852,"bagels, multigrain",SR Legacy,241.0,47.5,1.24,9.9,6.2
172666,"bagels, oat bran",SR Legacy,255.0,53.3,1.2,10.7,3.6
174899,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame)",SR Legacy,264.0,52.4,1.32,10.6,1.6
174900,"bagels, plain, enriched, with calcium propionate (includes onion, poppy, sesame), toasted",SR Legacy,287.0,57.4,1.43,11.1,1.8
175049,"bagels, plain, enriched, without calcium propionate (includes onion, poppy, sesame)",SR Legacy,275.0,53.4,1.6,10.5,2.3
175050,"bagels, plain, unenriched, with calcium propionate (includes onion, poppy, sesame)",SR Legacy,275.0,53.4,1.6,10.5,2.3
175051,"bagels, plain, unenriched, without calcium propionate(includes onion, poppy, sesame)",SR Legacy,275.0,53.4,1.6,10.5,2.3
167533,"bagels, wheat",SR Legacy,250.0,48.9,1.53,10.2,4.1
174092,"bagels, whole grain white",SR Legacy,1070.0,54.5,0.0,9.3,4.7
169584,"baking chocolate, mars snackfood us, m&m's milk chocolate mini baking bits",SR Legacy,2100.0,68.4,23.4,4.78,2.7
169581,"baking chocolate, mars snackfood us, m&m's semisweet chocolate mini baking bits",SR Legacy,2160.0,66.0,26.2,4.44,6.7
167999,"baking chocolate, mexican, squares",SR Legacy,1780.0,77.4,15.6,3.64,4.0
167567,"baking chocolate, unsweetened, liquid",SR Legacy,1980.0,36.2,47.7,12.1,18.1
167568,"baking chocolate, unsweetened, squares",SR Legacy,642.0,28.4,52.3,14.3,16.6
168495,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",SR Legacy,32.0,6.16,0.2,3.6,1.9
168392,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",SR Legacy,34.0,6.68,0.2,3.6,1.9
168391,"balsam-pear (bitter gourd), leafy tips, raw",SR Legacy,30.0,3.29,0.69,5.3,
168496,"balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",SR Legacy,79.0,4.32,0.18,0.84,2.0
168394,"balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",SR Legacy,79.0,4.32,0.18,0.84,2.0
168393,"balsam-pear (bitter gourd), pods, raw",SR Legacy,17.0,3.7,0.17,1.0,2.8
169212,"bamboo shoots, canned, drained solids",SR Legacy,79.0,3.22,0.4,1.72,1.4
168497,"bamboo shoots, cooked, boiled, drained, with salt",SR Legacy,46.0,1.52,0.22,1.53,1.0
169211,"bamboo shoots, cooked, boiled, drained, without salt",SR Legacy,12.0,1.92,0.22,1.53,1.0
169210,"bamboo shoots, raw",SR Legacy,115.0,5.2,0.3,2.6,2.2
173945,"bananas, dehydrated, or banana powder",SR Legacy,346.0,88.3,1.81,3.89,9.9
1105073,"bananas, overripe, raw",Foundation,357.0,20.1,0.22,0.73,1.7
173944,"bananas, raw",SR Legacy,89.0,22.8,0.33,1.09,2.6
1105314,"bananas, ripe and slightly ripe, raw",Foundation,97.0,23.0,0.29,0.74,1.7
169783,"banquet, salisbury steak with gravy, family size, frozen, unprepared",SR Legacy,155.0,6.96,11.1,6.89,1.0
167806,baobab powder,SR Legacy,1040.0,79.6,0.47,3.69,44.5
171601,"barbecue loaf, pork, beef",SR Legacy,173.0,6.4,8.9,15.8,0.0
169739,barley flour or meal,SR Legacy,345.0,74.5,1.6,10.5,10.1
169740,barley malt flour,SR Legacy,361.0,78.3,1.84,10.3,7.1
170283,"barley, hulled",SR Legacy,354.0,73.5,2.3,12.5,17.3
170285,"barley, pearled, cooked",SR Legacy,515.0,28.2,0.44,2.26,3.8
170284,"barley, pearled, raw",SR Legacy,352.0,77.7,1.16,9.91,15.6
172232,"basil, fresh",SR Legacy,94.0,2.65,0.64,3.15,1.6
173789,"beans, adzuki, mature seed, cooked, boiled, with salt",SR Legacy,128.0,24.8,0.1,7.52,7.3
173729,"beans, adzuki, mature seeds, canned, sweetened",SR Legacy,237.0,55.0,0.03,3.8,
173728,"beans, adzuki, mature seeds, cooked, boiled, without salt",SR Legacy,128.0,24.8,0.1,7.52,7.3
173727,"beans, adzuki, mature seeds, raw",SR Legacy,329.0,62.9,0.53,19.9,12.7
168128,"beans, baked, canned, no salt added",SR Legacy,105.0,20.5,0.4,4.8,5.5
175182,"beans, baked, canned, plain or vegetarian",SR Legacy,393.0,21.1,0.37,4.75,4.1
175183,"beans, baked, canned, with beef",SR Legacy,121.0,16.9,3.45,6.38,
175184,"beans, baked, canned, with franks",SR Legacy,142.0,15.4,6.57,6.75,6.9
175185,"beans, baked, canned, with pork",SR Legacy,443.0,20.0,1.55,5.19,5.5
173732,"beans, baked, canned, with pork and sweet sauce",SR Legacy,105.0,21.6,0.89,4.52,4.4
173733,"beans, baked, canned, with pork and tomato sauce",SR Legacy,394.0,18.7,0.93,5.15,4.0
173731,"beans, baked, home prepared",SR Legacy,649.0,21.6,5.15,5.54,5.5
175188,"beans, black turtle, mature seeds, canned",SR Legacy,91.0,16.6,0.29,6.03,6.9
175239,"beans, black turtle, mature seeds, cooked, boiled, with salt",SR Legacy,130.0,24.4,0.35,8.18,8.3
175187,"beans, black turtle, mature seeds, cooked, boiled, without salt",SR Legacy,130.0,24.4,0.35,8.18,8.3
175186,"beans, black turtle, mature seeds, raw",SR Legacy,1420.0,63.2,0.9,21.2,15.5
175238,"beans, black, mature seeds, canned, low sodium",SR Legacy,91.0,16.6,0.29,6.03,6.9
175237,"beans, black, mature seeds, cooked, boiled, with salt",SR Legacy,132.0,23.7,0.54,8.86,8.7
173735,"beans, black, mature seeds, cooked, boiled, without salt",SR Legacy,132.0,23.7,0.54,8.86,8.7
173734,"beans, black, mature seeds, raw",SR Legacy,1420.0,62.4,1.42,21.6,15.5
169065,"beans, chili, barbecue, ranch style, cooked",SR Legacy,97.0,16.9,1.0,5.0,4.2
173737,"beans, cranberry (roman), mature seeds, canned",SR Legacy,83.0,15.1,0.28,5.54,6.3
175240,"beans, cranberry (roman), mature seeds, cooked, boiled, with salt",SR Legacy,136.0,24.5,0.46,9.34,8.6
173736,"beans, cranberry (roman), mature seeds, cooked, boiled, without salt",SR Legacy,136.0,24.5,0.46,9.34,8.6
175189,"beans, cranberry (roman), mature seeds, raw",SR Legacy,335.0,60.0,1.23,23.0,24.7
168574,"beans, fava, in pod, raw",SR Legacy,368.0,17.6,0.73,7.92,7.5
175241,"beans, french, mature seeds, cooked, boiled, with salt",SR Legacy,129.0,24.0,0.76,7.05,9.4
173739,"beans, french, mature seeds, cooked, boiled, without salt",SR Legacy,129.0,24.0,0.76,7.05,9.4
173738,"beans, french, mature seeds, raw",SR Legacy,343.0,64.1,2.02,18.8,25.2
175192,"beans, great northern, mature seeds, canned",SR Legacy,479.0,21.0,0.39,7.37,4.9
173791,"beans, great northern, mature seeds, canned, low sodium",SR Legacy,479.0,21.0,0.39,7.37,4.9
173790,"beans, great northern, mature seeds, cooked, boiled, with salt",SR Legacy,118.0,21.1,0.45,8.33,7.0
175191,"beans, great northern, mature seeds, cooked, boiled, without salt",SR Legacy,118.0,21.1,0.45,8.33,7.0
175190,"beans, great northern, mature seeds, raw (includes foods for usda's food distribution program)",SR Legacy,1420.0,62.4,1.14,21.9,20.2
173741,"beans, kidney, all types, mature seeds, canned",SR Legacy,353.0,14.5,0.6,5.22,4.3
173792,"beans, kidney, all types, mature seeds, cooked, boiled, with salt",SR Legacy,532.0,22.8,0.5,8.67,6.4
173740,"beans, kidney, all types, mature seeds, cooked, boiled, without salt",SR Legacy,127.0,22.8,0.5,8.67,6.4
175193,"beans, kidney, all types, mature seeds, raw",SR Legacy,333.0,60.0,0.83,23.6,24.9
